sido_name,district,category_large,category_middle,store_name,latitude,longitude,store_category
광주광역시,서구,과학·기술,기술 서비스,비제이컨설팅,35.1536427752028,126.870452604237,other
광주광역시,광산구,수리·개인,이용·미용,설렘헤어,35.1814537376341,126.811727882087,other
광주광역시,광산구,교육,일반 교육,김경민수학전문학원,35.1903870551394,126.824323062267,other
광주광역시,서구,과학·기술,법무관련,법무사법인대흥,35.157382384811,126.853709241126,other
광주광역시,북구,음식,한식,밥심,35.2243305968729,126.882829596352,food
광주광역시,남구,교육,기타 교육,이포24,35.1396995147252,126.899816490699,other
광주광역시,동구,소매,섬유·의복·신발 소매,나나,35.147444355687,126.914369549283,retail
광주광역시,광산구,음식,서양식,돈까방,35.1294921748365,126.790814972825,food
광주광역시,광산구,음식,주점,황금회포차,35.1633152760707,126.809695197952,food
광주광역시,광산구,음식,비알코올,세종커피,35.2173184224881,126.843277362056,cafe
광주광역시,서구,음식,기타 간이,찡찡꼬마김밥,35.1266829825167,126.879118711498,food
광주광역시,북구,음식,기타 간이,과일담은,35.1763323366357,126.864389743784,food
광주광역시,북구,소매,식물 소매,코지홍플라워,35.2159332444418,126.876998578058,retail
광주광역시,북구,교육,일반 교육,리드인광주교대독서논술교습소,35.1627583601244,126.928073622412,other
광주광역시,동구,소매,의약·화장품 소매,센트럴약국,35.1558901674854,126.914459476955,retail
광주광역시,북구,소매,종합 소매,스타식자재마트,35.1763625512475,126.875751839569,retail
광주광역시,광산구,예술·스포츠,도서관·사적지,미가람스터디까페운남점,35.1772947335347,126.815140662416,other
광주광역시,광산구,과학·기술,광고,로켓단,35.2125826443979,126.840452904626,other
광주광역시,북구,수리·개인,세탁,맡겨봐신발세탁,35.1632401257623,126.896341118539,other
광주광역시,남구,수리·개인,이용·미용,루다뷰티,35.1238398726411,126.894328536967,other
광주광역시,북구,부동산,부동산 서비스,나눔2공인중개사사무소,35.16116739628,126.896804735238,other
광주광역시,남구,시설관리·임대,사무 지원,세움솔루션,35.1343689297009,126.919232991351,other
광주광역시,북구,음식,일식,초밥시대광주점,35.1579884217635,126.911790244942,food
광주광역시,남구,수리·개인,기타 가정용품 수리,유진종합누수,35.14450229204,126.887838362126,other
광주광역시,광산구,소매,식료품 소매,삼형제푸드,35.1623192001388,126.80679984877,retail
광주광역시,광산구,음식,한식,고기퍼주는찌개&찜,35.1338018376546,126.791484226479,food
광주광역시,광산구,음식,한식,황제식당,35.1496335069946,126.793693582597,food
광주광역시,서구,교육,일반 교육,화정남푸르넷영어교습소,35.1384737148417,126.87124473786,other
광주광역시,광산구,교육,기타 교육,씨엔피아노음악학원,35.1479283862515,126.777533062725,other
광주광역시,북구,수리·개인,세탁,크린토피아코인워시365광주본촌점,35.2149020405359,126.882381855641,other
광주광역시,서구,예술·스포츠,유원지·오락,별별노래연습장,35.1583639516357,126.86057814574,other
광주광역시,북구,음식,비알코올,더벤티양산택지로점,35.2143880790576,126.882184902308,food
광주광역시,북구,과학·기술,사진 촬영,사진관나의계절,35.1881104390768,126.898560341859,other
광주광역시,동구,소매,종합 소매,세븐광주조선대병원본관점,35.1385478739037,126.928182706554,retail
광주광역시,서구,과학·기술,본사·경영 컨설팅,산포4,35.1350655354101,126.847088942884,other
광주광역시,북구,음식,비알코올,젠틀베어,35.1710904756735,126.906847327375,food
광주광역시,광산구,과학·기술,기타 전문 과학,강번역사무소,35.1760118381104,126.807448086056,other
광주광역시,동구,부동산,부동산 서비스,스타공인중개사사무소,35.1575045992947,126.915884587744,other
광주광역시,서구,수리·개인,이용·미용,도르마무왁싱,35.1419763185781,126.859794071315,other
광주광역시,서구,음식,한식,본죽앤비빔밥,35.1265109001845,126.878296123783,food
광주광역시,북구,교육,기타 교육,뮤즈아트홀&필아트미술학원,35.1787374623405,126.871280082704,other
광주광역시,남구,음식,한식,첨단돌솥감자탕,35.1252480580853,126.907897919224,food
광주광역시,서구,음식,주점,투사랑,35.164140456709,126.8595365185,food
광주광역시,북구,소매,종합 소매,피피티,35.187137934688,126.889360837542,retail
광주광역시,광산구,보건의료,의원,첨단탑재활의학과,35.216127902743,126.842708520544,other
광주광역시,북구,음식,비알코올,커피스토리,35.2075381250606,126.892199504755,cafe
광주광역시,광산구,음식,한식,마선생마약국밥광주광산점,35.1393232238435,126.794443811787,food
광주광역시,서구,소매,섬유·의복·신발 소매,엘린언니,35.1535753655574,126.883984711146,retail
광주광역시,북구,예술·스포츠,유원지·오락,불러봐노래연습장,35.1736009636303,126.92684556587,other
광주광역시,남구,과학·기술,전문 디자인,디.그나레,35.1287535463464,126.895759460366,other
광주광역시,광산구,음식,한식,매수리,35.1294678506306,126.792394946381,food
광주광역시,동구,시설관리·임대,청소·방제,스마트홈케어,35.1551601051807,126.9145151165,other
광주광역시,북구,시설관리·임대,기타 사업 서비스,미래세움광주사무소,35.2238754662059,126.846582017888,other
광주광역시,북구,소매,종합 소매,아이스크림스토리광주오치점,35.1864504572677,126.907982626652,retail
광주광역시,동구,부동산,부동산 서비스,현대공인중개사사무소,35.1210550818621,126.932860525502,other
광주광역시,광산구,음식,중식,취향마라마라탕,35.1954535320223,126.837873048183,food
광주광역시,광산구,교육,일반 교육,스카이영어전문학원,35.1904061311674,126.825047687979,other
광주광역시,동구,보건의료,의원,로머스치과의원,35.1502836018151,126.914311702843,other
광주광역시,동구,소매,종합 소매,동마네,35.1553419661797,126.916797747045,retail
광주광역시,동구,음식,기타 간이,제제젤라또,35.1495409857918,126.922499324949,food
광주광역시,서구,교육,기타 교육,필라테스위드나,35.1434428274003,126.850003199479,other
광주광역시,서구,과학·기술,법무관련,다함행정사사무소,35.1529620234073,126.904124299294,other
광주광역시,동구,소매,섬유·의복·신발 소매,롯데광주빈폴멘,35.154554522525,126.912178076242,retail
광주광역시,동구,보건의료,의원,중앙소아청소년과의원,35.1571220219265,126.923436015005,other
광주광역시,광산구,소매,종합 소매,지에스25진곡,35.2100695345967,126.783480904524,retail
광주광역시,남구,교육,일반 교육,막강수학,35.1165186223444,126.902499588454,other
광주광역시,동구,음식,기타 간이,꽈백최선생광주점,35.1400849515977,126.921334171807,food
광주광역시,남구,교육,기타 교육,예종피아노교습소,35.13643910487,126.914907757212,other
광주광역시,광산구,수리·개인,이용·미용,빛나는헤어,35.146529464849,126.791726115067,other
광주광역시,광산구,음식,한식,본가왕뼈,35.2163390991152,126.845728519056,food
광주광역시,남구,소매,의약·화장품 소매,아름다운사람들,35.1328680134931,126.900823318542,retail
광주광역시,광산구,음식,한식,큰길장어,35.1795054375677,126.822765598358,food
광주광역시,북구,음식,주점,월간맥주,35.1652580940194,126.933263274508,food
광주광역시,북구,수리·개인,이용·미용,헤어라떼,35.1835511481259,126.87170066981,other
광주광역시,동구,보건의료,의원,광주안과의원,35.1425627033905,126.919817460866,other
광주광역시,북구,음식,주점,수궁포차,35.1749788886556,126.880145038377,food
광주광역시,북구,보건의료,병원,세종한방병원,35.189516606367,126.898624472396,other
광주광역시,남구,소매,가전·통신 소매,엔테크,35.1342529157029,126.908205975594,retail
광주광역시,북구,수리·개인,이용·미용,또바기네일,35.1824357937667,126.903321187347,other
광주광역시,북구,음식,비알코올,베지가든,35.1649062476586,126.905668930138,food
광주광역시,광산구,소매,가전·통신 소매,메콩통신,35.1663165194627,126.803870631274,retail
광주광역시,서구,수리·개인,이용·미용,꽃피는봄,35.1645843833899,126.861500519086,other
광주광역시,북구,음식,기타 간이,알리조떡볶이,35.1777223916409,126.893402561078,food
광주광역시,광산구,음식,주점,오소이,35.1914968360383,126.838056587859,food
광주광역시,남구,교육,일반 교육,한수위과학전문2관학원,35.1231241658568,126.912387357456,other
광주광역시,북구,예술·스포츠,도서관·사적지,세종스터디독서실,35.1731822779153,126.877238639578,other
광주광역시,동구,음식,기타 간이,호식이두마리치킨광주조대,35.1460029011138,126.929482045847,food
광주광역시,북구,교육,기타 교육,한결태권도장,35.1760714209617,126.873150524902,other
광주광역시,광산구,소매,식물 소매,꽃사랑,35.2134655600292,126.840143655822,retail
광주광역시,북구,음식,한식,청어람,35.180003475175,126.894146115024,food
광주광역시,광산구,예술·스포츠,스포츠 서비스,신가풋살,35.1792185761639,126.836708656851,other
광주광역시,서구,수리·개인,기타 가정용품 수리,변기막힘,35.1714771461294,126.867207984708,other
광주광역시,북구,음식,비알코올,카페기본,35.2019990749265,126.897104515849,cafe
광주광역시,북구,소매,애완동물·용품 소매,아오와,35.1704669233641,126.917023839452,retail
광주광역시,북구,소매,종합 소매,국제고등학교매점,35.1991134699701,126.895614741467,retail
광주광역시,남구,과학·기술,전문 디자인,금인테리어,35.1348547282445,126.905473185231,other
광주광역시,동구,음식,기타 간이,더앨리웨이,35.1527502403224,126.923143792317,food
광주광역시,북구,음식,한식,죽이야기광주,35.1756726277638,126.879836641008,food
광주광역시,남구,음식,한식,순돌이활어직판장,35.1250322000845,126.897267233113,food
광주광역시,북구,예술·스포츠,유원지·오락,코인몬스터코인노래연습장광주,35.1777507207247,126.918245986917,other
광주광역시,광산구,시설관리·임대,기타 사업 서비스,무등산뮤즈콘텐츠,35.1844633016701,126.799885583467,other
광주광역시,광산구,수리·개인,이용·미용,버니네일,35.1783046356371,126.798429603913,other
광주광역시,북구,음식,기타 간이,스마일떡,35.2073045334063,126.893056416093,food
광주광역시,서구,소매,종합 소매,지에스25양동,35.1584884251729,126.894558136937,retail
광주광역시,남구,예술·스포츠,유원지·오락,로또일번지,35.1006453270204,126.881964906201,other
광주광역시,광산구,부동산,부동산 서비스,현대힐스테이트신용동공인중개사사무소,35.1491557188822,126.773469251968,other
광주광역시,동구,과학·기술,기술 서비스,지평건축사사무소,35.1505952463245,126.921982525582,other
광주광역시,남구,시설관리·임대,여행사·보조,비단길,35.1329053859549,126.902447142093,other
광주광역시,북구,수리·개인,이용·미용,하루헤어샵,35.1789094563267,126.890349053924,other
광주광역시,북구,과학·기술,전문 디자인,114인테리어,35.1795963287538,126.929101736874,other
광주광역시,동구,음식,중식,도야짬뽕,35.1597287194723,126.926287251921,food
광주광역시,광산구,소매,연료 소매,남선석유평동그린주유소,35.1392812756363,126.775866760945,retail
광주광역시,북구,소매,식료품 소매,장성건강원흑염소,35.1755100964994,126.888981392738,retail
광주광역시,남구,음식,기타 간이,둥이분식,35.1253446213838,126.916784380458,food
광주광역시,동구,소매,의약·화장품 소매,고운,35.1527800730604,126.913892044853,retail
광주광역시,광산구,수리·개인,이용·미용,샤인뷰티,35.221537316571,126.850870176418,other
광주광역시,서구,부동산,부동산 서비스,더리치,35.1468529324681,126.876597805895,other
광주광역시,북구,소매,가전·통신 소매,베스트,35.190539642667,126.893374843513,retail
광주광역시,광산구,음식,기타 간이,대왕김밥,35.1465578432535,126.777273418979,food
광주광역시,북구,음식,한식,대촌국밥,35.1719387491777,126.920930273644,food
광주광역시,광산구,소매,의약·화장품 소매,홀리카홀리카광주,35.1779734869322,126.80537957306,retail
광주광역시,동구,시설관리·임대,여행사·보조,푸른하늘,35.1520133059117,126.913036829761,other
광주광역시,광산구,음식,주점,해피데이,35.185592158325,126.837453470053,food
광주광역시,서구,수리·개인,세탁,무등파크세탁,35.1568435576141,126.8801387173,other
광주광역시,북구,과학·기술,기술 서비스,디자인수건축,35.2011180559962,126.863030807477,other
광주광역시,서구,과학·기술,전문 디자인,엔비파트너스,35.1474963562563,126.847921668951,other
광주광역시,광산구,음식,한식,또바기냉면,35.1879074805636,126.836592461099,food
광주광역시,광산구,숙박,일반 숙박,지니하우스2,35.135948585556,126.787166570282,accommodation
광주광역시,서구,시설관리·임대,기타 사업 서비스,그린나래컴퍼니,35.160261748121,126.85708461794,other
광주광역시,북구,교육,일반 교육,리드앤톡영어도서관학원,35.1808579931752,126.873505379904,other
광주광역시,광산구,시설관리·임대,여행사·보조,같이여행,35.214984938339,126.844061648057,other
광주광역시,광산구,음식,주점,거래처,35.2130835586293,126.837563433776,food
광주광역시,동구,음식,한식,숯불돼지왕갈비,35.1484076289562,126.912711440768,food
광주광역시,서구,음식,비알코올,매머드익스프레스광주내방점,35.1546890763541,126.871131396118,food
광주광역시,서구,교육,기타 교육,도연,35.1467747169061,126.84048268024,other
광주광역시,서구,소매,식물 소매,어반블룸,35.1416552191145,126.879722056277,retail
광주광역시,동구,예술·스포츠,도서관·사적지,공부인스터디카페광주학동센터,35.1327890103041,126.929625105193,cafe
광주광역시,광산구,음식,서양식,까르보네,35.138838495403,126.795630099653,food
광주광역시,광산구,음식,한식,공원가는길,35.217643725062,126.830502962695,food
광주광역시,광산구,부동산,부동산 서비스,다사로움공인중개사사무소,35.1491557188822,126.773469251968,other
광주광역시,북구,예술·스포츠,도서관·사적지,애스터스터디까페,35.1712546267981,126.922336022455,other
광주광역시,광산구,음식,기타 간이,가천치킨,35.1515238406861,126.787027249591,food
광주광역시,서구,소매,섬유·의복·신발 소매,영신상회,35.1550870200709,126.901367065237,retail
광주광역시,동구,과학·기술,법무관련,친절한법무사,35.1502859364376,126.932232930945,other
광주광역시,북구,소매,의약·화장품 소매,나,35.1639497670373,126.904341907689,retail
광주광역시,광산구,음식,한식,뜰아래,35.1391444753255,126.795344039381,food
광주광역시,서구,과학·기술,기술 서비스,진이앤지,35.1227923293707,126.865103870843,other
광주광역시,광산구,소매,오락용품 소매,정상JS,35.1604047732793,126.804587271592,retail
광주광역시,광산구,소매,섬유·의복·신발 소매,유유유마켓,35.1882405624686,126.823449321639,retail
광주광역시,서구,음식,한식,삼산회관,35.1215392640924,126.864952348844,food
광주광역시,서구,수리·개인,이용·미용,쏘블링네일,35.1489955653402,126.857773746803,other
광주광역시,서구,음식,주점,연리지,35.1343758472364,126.858084454255,food
광주광역시,북구,시설관리·임대,청소·방제,환한세상,35.2064541165638,126.880076843143,other
광주광역시,남구,음식,한식,두거리우신탕임암점,35.10464116748,126.875729154397,food
광주광역시,광산구,음식,비알코올,프로틴더하다,35.1951541816666,126.836457166071,food
광주광역시,동구,소매,의약·화장품 소매,건행약국,35.1571220219265,126.923436015005,retail
광주광역시,서구,교육,교육 지원,난봉서림,35.1521202400046,126.847847217925,other
광주광역시,북구,소매,오락용품 소매,리얼퍽,35.1594445709449,126.906388653074,retail
광주광역시,광산구,수리·개인,욕탕·신체관리,뷰,35.1628947098711,126.811660899145,other
광주광역시,동구,과학·기술,광고,파우디,35.1505777115367,126.90971309587,other
광주광역시,북구,예술·스포츠,도서관·사적지,라온스터디카페,35.171873404384,126.905232768375,cafe
광주광역시,서구,부동산,부동산 서비스,수호공인중개사사무소,35.157173815107,126.868328766015,other
광주광역시,광산구,예술·스포츠,도서관·사적지,KS스터디카페케이에스,35.1759535482614,126.799302657713,cafe
광주광역시,광산구,수리·개인,세탁,클린앤피플24광주월계점,35.2104689698062,126.837063446391,other
광주광역시,광산구,음식,일식,돈기부여소촌점,35.145496620749,126.793901550401,food
광주광역시,북구,소매,종합 소매,고려고매점,35.192544878267,126.898291307866,retail
광주광역시,서구,음식,주점,오뉴월,35.1508084165493,126.894074193244,food
광주광역시,서구,소매,안경·정밀기기 소매,1001안경콘택트광주,35.1336461673508,126.87482926958,retail
광주광역시,광산구,수리·개인,이용·미용,먼로뷰티토탈샵,35.1746778367821,126.807451231492,other
광주광역시,남구,음식,비알코올,허니랩,35.1021312373754,126.900564425419,food
광주광역시,동구,음식,한식,냠냠푸드,35.1583882105287,126.930546959132,food
광주광역시,서구,소매,종합 소매,광덕중매점,35.1446825740459,126.87849952586,retail
광주광역시,광산구,과학·기술,기술 서비스,비오에너지,35.1131953983277,126.770804526811,other
광주광역시,광산구,음식,한식,에스에이치푸드랩,35.1752963751198,126.811017546503,food
광주광역시,북구,시설관리·임대,청소·방제,케이엔환경,35.1799185339421,126.92530292949,other
광주광역시,서구,소매,식료품 소매,자연그대로,35.1229116172002,126.851488984981,retail
광주광역시,북구,교육,기타 교육,에이더컴퍼니,35.1868967932019,126.864899203001,other
광주광역시,북구,교육,일반 교육,우리동네바른수학,35.1800984868198,126.889513096899,other
광주광역시,광산구,소매,섬유·의복·신발 소매,제이블리,35.2138394466479,126.843459775939,retail
광주광역시,광산구,음식,한식,비움과채움,35.1712257671995,126.813288272641,food
광주광역시,북구,소매,오락용품 소매,의왕아베베,35.1742332772774,126.929139326054,retail
광주광역시,광산구,시설관리·임대,청소·방제,나노친환경화재복구종합청소,35.1671243211635,126.813111044454,other
광주광역시,광산구,음식,비알코올,벌크커피호대점,35.1484187767111,126.769838852336,cafe
광주광역시,북구,음식,비알코올,미니노,35.1625424555415,126.928787256919,food
광주광역시,북구,소매,의약·화장품 소매,토니모리,35.1867653244961,126.919807002626,retail
광주광역시,서구,수리·개인,이용·미용,정헤어스케치,35.1460949218755,126.867249227326,other
광주광역시,광산구,음식,한식,계륵장군,35.1804368156282,126.818690568693,food
광주광역시,북구,시설관리·임대,시설관리,지에스글로벌,35.1644389689164,126.896383502692,other
광주광역시,북구,음식,한식,황금돼지광주신용점,35.2079534522584,126.865841747005,food
광주광역시,서구,예술·스포츠,스포츠 서비스,서광주스크린골프,35.1270096951791,126.848958149517,other
광주광역시,서구,소매,종합 소매,세라투,35.1176516608647,126.847461558355,retail
광주광역시,광산구,소매,식물 소매,예진꽃농원,35.205395295393,126.851822166589,retail
광주광역시,동구,음식,비알코올,하녹오래,35.143185578228,126.921243400888,food
광주광역시,북구,음식,한식,맛있는갈비家,35.1732066257633,126.916406315972,food
광주광역시,동구,교육,기타 교육,광주국제유도관,35.1419593330082,126.920641050348,other
광주광역시,북구,수리·개인,이용·미용,네일채움,35.1868792674398,126.865349384631,other
광주광역시,북구,예술·스포츠,스포츠 서비스,디에스코퍼레인션,35.2072943675767,126.864854443905,other
광주광역시,북구,음식,기타 간이,피자스쿨첨단2지구점,35.2077154558882,126.862591426159,food
광주광역시,북구,교육,일반 교육,메이드영어학원,35.2054791097371,126.898066528115,other
광주광역시,광산구,예술·스포츠,도서관·사적지,스터디카페,35.1916580871099,126.824408166063,cafe
광주광역시,북구,교육,일반 교육,지앤비패럴랙스우산학원,35.1671503625778,126.917663856298,other
광주광역시,광산구,소매,섬유·의복·신발 소매,한마의류,35.1458830329379,126.798564445629,retail
광주광역시,북구,음식,한식,근처카페,35.1775082148929,126.895872907801,cafe
광주광역시,북구,음식,비알코올,머슬커피,35.1722699497453,126.905166444008,cafe
광주광역시,북구,음식,한식,소문난팥죽,35.1881134727658,126.902249451086,food
광주광역시,서구,과학·기술,기술 서비스,한국산업안전연구원,35.1529620234073,126.904124299294,other
광주광역시,북구,소매,종합 소매,아이스365오치점,35.1894564459541,126.902192944296,retail
광주광역시,서구,교육,기타 교육,안온필라테스&요가,35.1206934061634,126.866237286845,other
광주광역시,서구,음식,한식,동해복국,35.1221521908079,126.864951337236,food
광주광역시,광산구,수리·개인,자동차 수리·세차,뉴카,35.1140604635852,126.780411418769,other
광주광역시,서구,교육,기타 교육,생각하는수학센터,35.1195487113116,126.866272068872,other
광주광역시,서구,소매,중고 상품 소매,오케이냉열기기,35.1678558380829,126.832571179027,retail
광주광역시,광산구,수리·개인,이용·미용,올네일,35.1818677043912,126.817183316039,other
광주광역시,서구,보건의료,의원,맘편한내과,35.1477934874508,126.8476687124,other
광주광역시,서구,수리·개인,통신장비 수리,폰생폰사,35.1237941201694,126.858322227977,other
광주광역시,서구,음식,한식,수완화덕생선구이,35.1486083580392,126.850597301764,food
광주광역시,동구,음식,서양식,비웰링턴하우스,35.1524178314266,126.924889083465,food
광주광역시,광산구,예술·스포츠,스포츠 서비스,아이엠피트니스,35.1853383012647,126.836356063515,other
광주광역시,광산구,소매,섬유·의복·신발 소매,옷샵수완,35.1904863891913,126.818338852159,retail
광주광역시,동구,부동산,부동산 서비스,연우공인중개사무소,35.1541080453834,126.918181844992,other
광주광역시,서구,음식,비알코올,반했다달달한캔커피,35.1534878917707,126.868916371401,cafe
광주광역시,북구,소매,가전·통신 소매,광주금영전자,35.1591215590018,126.908320729905,retail
광주광역시,북구,음식,기타 간이,프랭크버거광주,35.1789279790967,126.890897942375,food
광주광역시,광산구,교육,일반 교육,키움학원,35.2232619430917,126.832523363153,other
광주광역시,북구,소매,가전·통신 소매,케이제이통신,35.1961784853901,126.899670333049,retail
광주광역시,동구,시설관리·임대,조경·유지,빛그린나무병원,35.1556232611786,126.934544259696,other
광주광역시,서구,음식,주점,더Bar,35.1540968135749,126.849928773682,food
광주광역시,동구,음식,기타 간이,꼬알라파이,35.1491264161265,126.922587512138,food
광주광역시,광산구,음식,주점,부엉이산장,35.2162521843891,126.848276805167,food
광주광역시,광산구,부동산,부동산 서비스,더해피공인중개사사무소,35.1983384457582,126.819188860036,other
광주광역시,북구,음식,비알코올,독구,35.1801747422386,126.894156871415,food
광주광역시,서구,수리·개인,이용·미용,라움,35.1514575056598,126.858823021725,other
광주광역시,동구,소매,섬유·의복·신발 소매,슈콤마보니롯데광주점,35.154554522525,126.912178076242,retail
광주광역시,서구,음식,비알코올,봉앤장,35.1527820029399,126.904442778364,food
광주광역시,서구,과학·기술,본사·경영 컨설팅,동명이엔지,35.1446768220965,126.842220611588,other
광주광역시,남구,소매,섬유·의복·신발 소매,더마실,35.1317995448766,126.906036285017,retail
광주광역시,동구,소매,종합 소매,씨유광주지산,35.1520533922347,126.9336581713,retail
광주광역시,북구,예술·스포츠,스포츠 서비스,루키당구장,35.1639785620704,126.933988753015,other
광주광역시,남구,음식,한식,오리궁뎅이,35.1397316413454,126.906169820059,food
광주광역시,북구,교육,일반 교육,지앤비패럴랙스신용학원,35.2065723653884,126.864031991498,other
광주광역시,북구,과학·기술,전문 디자인,굿바이브즈온리,35.2013587672595,126.868773613143,other
광주광역시,광산구,예술·스포츠,도서관·사적지,더시작스터디카페,35.1849599705549,126.836532487041,cafe
광주광역시,남구,교육,기타 교육,화음피아노교습소,35.1345864354286,126.921021263793,other
광주광역시,광산구,소매,종합 소매,지에스25월곡,35.1742346522424,126.806497223385,retail
광주광역시,광산구,과학·기술,기술 서비스,알앤이기술,35.2152915804988,126.844203842629,other
광주광역시,북구,수리·개인,이용·미용,제이쌀롱,35.1733805319608,126.896492912078,other
광주광역시,북구,음식,비알코올,카페위드워니,35.2261422425861,126.882761084389,cafe
광주광역시,북구,음식,비알코올,메가엠지씨커피광주각화점,35.1790502187286,126.935766031362,cafe
광주광역시,북구,음식,기타 간이,샐리의샌드위치,35.1894597605347,126.906387179803,food
광주광역시,남구,음식,기타 간이,얌샘김밥,35.1025075807193,126.887687523126,food
광주광역시,남구,음식,한식,대박음식,35.1398818843159,126.89177304191,food
광주광역시,동구,음식,기타 간이,꿀복이꽈배기광주,35.1531298553731,126.911466244974,food
광주광역시,광산구,소매,섬유·의복·신발 소매,디데이신창,35.1966536182131,126.838836960318,retail
광주광역시,남구,음식,주점,백운역,35.1323280356614,126.901855342177,food
광주광역시,광산구,음식,한식,열정국밥,35.1916506447769,126.825495198816,food
광주광역시,북구,음식,중식,탕화쿵푸마라탕광주,35.2143880790576,126.882184902308,food
광주광역시,남구,부동산,부동산 서비스,대촌베라체공인중개사사무소,35.0837002965855,126.829519461856,other
광주광역시,북구,과학·기술,본사·경영 컨설팅,즈바스,35.1621310866005,126.93456099841,other
광주광역시,북구,부동산,부동산 서비스,우리들공인중개사사무소,35.1797096649091,126.888163283373,other
광주광역시,서구,음식,주점,용용선생광주,35.1537764511673,126.853298650468,food
광주광역시,남구,부동산,부동산 서비스,예스공인중개사사무소,35.1244633864745,126.907262487136,other
광주광역시,남구,부동산,부동산 서비스,으뜸1부동산공인중개사사무소,35.135029951996,126.899207758274,other
광주광역시,서구,음식,비알코올,청자다방광천점,35.1641771906046,126.885923436063,food
광주광역시,광산구,수리·개인,이용·미용,숲갈프두피탈모,35.1916205802681,126.823409070144,other
광주광역시,남구,음식,한식,전&한잔밥&반찬,35.1261203041632,126.91752963161,food
광주광역시,광산구,소매,가전·통신 소매,미우미우,35.1713395050861,126.811070611529,retail
광주광역시,북구,숙박,일반 숙박,메타그린,35.2263070994543,126.852212560474,accommodation
광주광역시,광산구,부동산,부동산 서비스,다온+공인중개사사무소,35.1819105803528,126.80990437201,other
광주광역시,서구,시설관리·임대,여행사·보조,선한투어,35.1666149617983,126.86372532775,other
광주광역시,서구,부동산,부동산 서비스,공인중개사사무소,35.1460678282397,126.859216414518,other
광주광역시,북구,과학·기술,광고,오토코디,35.2226889865775,126.849209462821,other
광주광역시,광산구,소매,섬유·의복·신발 소매,에이치핏,35.2163708540062,126.849473763979,retail
광주광역시,남구,과학·기술,기술 서비스,에스와이엔지니어링,35.1192536171916,126.896287165062,other
광주광역시,북구,음식,기타 간이,갓튀긴후라이드,35.171467354623,126.904673398994,food
광주광역시,북구,예술·스포츠,스포츠 서비스,식스팩휘트니스,35.1732769890387,126.913914349288,other
광주광역시,남구,음식,비알코올,맘스케익&커피,35.1177850944478,126.897111780574,cafe
광주광역시,북구,수리·개인,욕탕·신체관리,모닝,35.1725260304505,126.923103232095,other
광주광역시,광산구,예술·스포츠,유원지·오락,세븐스타광주우산동점,35.1630793855551,126.808718872514,other
광주광역시,광산구,소매,식료품 소매,고기마트,35.1778269924865,126.798474695429,retail
광주광역시,광산구,음식,일식,규카츠정광주,35.1913889839586,126.825309099455,food
광주광역시,서구,소매,식료품 소매,연화수산,35.1305772845826,126.854854373191,retail
광주광역시,북구,과학·기술,시장 조사,칸에듀,35.2226889865775,126.849209462821,other
광주광역시,남구,숙박,일반 숙박,모인,35.1428406713352,126.894402746083,accommodation
광주광역시,북구,수리·개인,자동차 수리·세차,빛고을카센터,35.1702764954192,126.882896214741,other
광주광역시,서구,음식,주점,디긋,35.1234772725232,126.882315956417,food
광주광역시,남구,음식,기타 간이,고미당,35.1211749435877,126.90929575939,food
광주광역시,북구,음식,주점,옵bar,35.1754945207084,126.914186456877,food
광주광역시,북구,수리·개인,자동차 수리·세차,엑스샤인글로스,35.2324478567674,126.888244748826,other
광주광역시,광산구,소매,섬유·의복·신발 소매,아니카,35.1699985400162,126.806660938361,retail
광주광역시,남구,부동산,부동산 서비스,불로공인중개사사무소,35.1226724848254,126.91101650165,other
광주광역시,서구,음식,한식,광주오감만족,35.1453624499109,126.849780202507,food
광주광역시,남구,예술·스포츠,스포츠 서비스,준초이짐,35.1209523362572,126.91302597103,other
광주광역시,광산구,음식,주점,아델룸소주방,35.2163702247995,126.848968533372,food
광주광역시,북구,소매,의약·화장품 소매,슈가민,35.1743589669768,126.914407203228,retail
광주광역시,동구,음식,비알코올,베러먼데이전남대,35.14032864588,126.921838699268,food
광주광역시,북구,음식,주점,포차1번지먹새통,35.1770445727416,126.913789619384,food
광주광역시,광산구,시설관리·임대,청소·방제,큐엔디,35.2079154345127,126.816279325382,other
광주광역시,서구,수리·개인,컴퓨터 수리,광주노트북대여라쿤렌탈수리,35.1455987353488,126.844172165505,other
광주광역시,광산구,음식,기타 간이,던킨광주,35.1663747257448,126.800873889602,food
광주광역시,서구,수리·개인,이용·미용,리무드네일,35.1447419904777,126.866439372571,other
광주광역시,북구,소매,종합 소매,지에스25신용주공점,35.2092090572783,126.860282619093,retail
광주광역시,동구,음식,주점,예술,35.1505298242746,126.918448813795,food
광주광역시,북구,교육,기타 교육,아트뮤지엄,35.1670927124491,126.912570735637,other
광주광역시,북구,시설관리·임대,고용 알선,천사간병협회,35.1623376080879,126.905968248972,other
광주광역시,광산구,수리·개인,이용·미용,업소명없음,35.215310659145,126.852232493525,other
광주광역시,남구,음식,한식,소랑회랑,35.1338543615044,126.90566086907,food
광주광역시,북구,부동산,부동산 서비스,한송공인중개사사무소,35.165395058306,126.921189066138,other
광주광역시,북구,부동산,부동산 서비스,막둥이부동산공인중개사사무소,35.1724192239807,126.911862480749,other
광주광역시,광산구,수리·개인,이용·미용,정상이용원,35.1764237094575,126.823387050741,other
